FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,CMR,Cameroon,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.692561,2.72573,4.46094,6.66446,9.21627,13.1922,17.8682,25.1303,33.1693,41.8758,43.9121,51.831,62.9907,73.1912,77.24,79.7801,79.8046,83.4503,74.3995,83.9044,85.2722,80.8081,89.8274,96.4817,108.213
A,Annual,COD,"Congo, Dem. Rep.",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0296986,0.287728,1.04185,2.25179,3.49263,4.67216,7.28434,10.551,15.4333,14.2422,17.2401,22.0819,27.4285,37.2505,47.3232,46.5879,34.4099,40.6223,40.5014,39.94,42.5028,47.2883,48.6774,53.1889,
A,Annual,COG,"Congo, Rep.",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,2.22127,4.5836,6.61937,9.57701,10.76,15.101,23.9093,32.349,43.9283,68.866,83.3372,84.2731,90.3529,95.9371,99.08,102.323,103.858,94.4868,91.189,91.0654,97.6561,95.8615,93.6259,94.8715,95.5319
A,Annual,COL,Colombia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,5.77336,8.22292,11.399,15.1114,25.0356,51.8645,69.7165,78.5031,94.529,95.2296,99.3308,102.079,107.329,108.978,118.823,122.051,123.71,129.272,131.595,132.811,133.661,146.628,156.195,166.98,174.094
A,Annual,COM,Comoros,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.351002,1.44273,2.61913,6.09786,10.0667,14.5781,19.0975,25.2396,32.3982,41.5931,49.9144,53.8297,58.4556,61.2598,61.9708,64.6591,73.1292,97.4339,104.311,100.549,109.856,
A,Annual,CPV,Cabo Verde,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,4.35214,6.84499,9.19588,11.2683,13.7222,16.8457,22.183,30.6762,55.3839,57.419,72.9468,77.5113,83.0757,97.5075,119.724,119.336,117.442,119.374,118.876,115.868,105.839,114.231,113.247,113.023,111.841
A,Annual,CRI,Costa Rica,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,5.374,8.15536,12.3286,18.805,21.9778,25.8447,33.409,34.4323,42.4898,43.3424,68.6655,90.0915,115.312,150.801,147.267,156.404,171.166,179.931,171.357,144.514,142.482,140.788,136.518,133.528,136.025
A,Annual,CSS,Caribbean small states,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,7.529756363636365,13.19787909090909,20.80306909090909,41.82579090909091,52.56645454545455,65.6324181818182,77.15932727272728,92.87324545454544,106.4570818181818,115.22755454545454,121.8208090909091,120.12227272727272,114.07965454545456,113.4045818181818,106.71982727272729,112.74182727272726,115.62698181818182,115.86970909090908,109.53367777777775,113.90553636363636,115.26465454545456,111.11084545454544,113.12842727272728,,
A,Annual,CUB,Cuba,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0588346,0.0769822,0.159706,0.315414,0.674425,1.2034,1.35403,1.75642,2.93786,5.49953,8.87827,11.6368,14.8776,17.6639,22.4243,29.5816,35.3989,41.0193,47.8602,53.9383,59.6059,63.8661,68.718,69.5768,72.93
A,Annual,CUW,Curacao,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,,,,,,,,,,129.053,130.052,130.1,127.231,124.764,116.689,114.331,111.242,111.078,102.647,97.2001,91.883,90.6602,92.7325,93.7976,
A,Annual,CYM,Cayman Islands,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,26.9698,41.3736,44.6912,47.89,74.5281,173.004,191.904,204.273,192.202,206.581,185.896,174.041,172.98,167.14,151.361,151.267,151.594,149.773,,147.044,145.594,142.637,139.315,,
A,Annual,CYP,Cyprus,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,31.3009,44.5578,58.5586,76.3248,89.8,105.175,114.499,127.294,127.587,119.341,123.133,126.56,128.744,127.863,129.043,128.632,130.335,133.94,134.844,137.761,135.589,142.051,146.716,148.334,156.218
A,Annual,CZE,Czechia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,42.4547,67.8967,84.0881,94.7289,105.078,114.55,120.395,127.967,132.779,125.349,123.605,125.46,128.69,130.521,132.289,118.34,118.544,119.874,120.432,124.126,123.219,126.173,128.105,126.005,126.6
A,Annual,DEU,Germany,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,58.9286,68.5016,72.0473,78.917,86.8798,96.6169,104.835,118.37,130.097,129.733,109.364,112.419,114.192,123.435,122.309,117.401,125.024,132.003,128.946,128.292,128.425,127.125,124.158,124.663,129.151
A,Annual,DJI,Djibouti,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0307767,0.388947,1.88543,2.82722,4.17395,5.24961,5.23707,7.9516,12.6407,14.1275,17.803,20.3518,21.9776,24.7885,28.6271,30.8092,33.2718,35.3657,36.8545,38.0144,39.2725,43.6424,46.7771,48.4505,
A,Annual,DMA,Dominica,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.75154,11.2904,17.8054,34.7084,60.9448,75.654,103.915,129.272,132.164,143.036,153.309,157.74,158.135,134.225,104.992,109.72,112.697,109.831,112.682,115.103,110.409,92.5136,85.1899,,
A,Annual,DNK,Denmark,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,62.9919,73.8998,83.2922,88.4332,95.6022,100.547,107.186,115.497,119.353,123.727,115.734,128.763,130.416,125.213,126.869,124.554,121.941,123.862,124.55,124.573,124.37,125.604,126.484,126.717,126.687
A,Annual,DOM,Dominican Republic,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,8.21779,14.5647,19.2111,23.2936,27.8319,39.2767,49.3049,58.3022,75.32,89.0106,90.5563,88.1874,88.7173,90.2547,80.4955,84.3066,82.5303,82.2092,82.8937,82.1376,81.6619,87.5208,90.376,91.8676,93.7096
A,Annual,DZA,Algeria,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.278282,0.31917,1.41805,4.49694,14.9637,41.2614,62.4502,80.6177,77.6388,92.2215,90.5824,96.5113,99.6853,102.871,110.44,108.016,115.154,109.97,110.938,104.922,103.437,105.037,107.787,111.606,115.457
A,Annual,EAP,East Asia & Pacific (excluding high income),ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,2.963317709523809,4.638753295238096,6.640350095238095,9.030062909090908,12.61771940909091,16.749805818181816,21.89855080952381,31.89919628571429,40.868644263157904,49.24445895,56.52931190476191,66.160077,71.40032619047618,72.99288571428572,81.61389047619048,81.99555454545454,90.51196666666668,89.41375000000001,101.5555842105263,93.9761,90.6862318181818,90.78287272727272,92.84470454545456,127.27407333333332,150.10712307692307
A,Annual,EAR,Early-demographic dividend,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,6.030236143548388,8.524476008064518,10.899077533870967,14.028265740322578,18.888527870967746,26.19219801612903,35.58260220967741,46.49824567741935,58.87605854098361,70.0939306557377,77.50897338709677,85.86123999999998,89.7668993548387,95.05487903225809,98.0932131147541,98.7453758064516,100.01545161290322,98.6473426229508,99.98761694915252,100.00442903225805,97.56145,100.43884677419356,101.85518852459016,106.7237653846154,111.3472577777778
A,Annual,EAS,East Asia & Pacific,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,15.521051768571423,19.839110262857144,23.3794972,26.73701872222222,31.822939916666662,37.29479478787879,44.50270209375,55.4114538125,65.1790647,71.78322512903227,77.33809848484847,86.84795125,92.0464590909091,95.0413875,101.54745625,102.1494794117647,109.7143387096774,109.303296875,122.34646785714284,117.55459705882352,110.15121176470588,109.9638,110.89251470588236,141.88144400000002,161.07433000000003
A,Annual,ECA,Europe & Central Asia (excluding high income),ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,3.39819776,6.442291026666665,10.050352666666663,14.874461733333334,25.983213529411763,36.01723722222223,50.43567,66.34743666666667,78.16503888888889,87.77641666666668,98.10053333333336,111.37588235294118,113.6858176470588,116.71581764705884,119.38965882352942,118.79821764705882,118.99959411764704,119.61783125,116.27235882352942,119.04018823529412,111.63409411764708,116.35089411764709,116.68808235294118,122.9220125,126.71392142857144
A,Annual,ECS,Europe & Central Asia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,34.12569615849056,42.979720101886784,49.90641301886792,58.11793822641509,65.43368054545455,74.2449369642857,85.49611892857142,96.32910285714284,103.22445714285712,107.076725,111.33899642857143,118.00094727272727,120.38954,120.8313925925926,121.12770181818182,120.66109818181816,120.45486481481484,120.34325185185185,118.45253818181818,119.66944727272728,116.89650363636362,119.87401272727271,121.56361272727273,126.35865714285714,128.52442
A,Annual,ECU,Ecuador,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,3.80018,6.65455,11.8801,17.9338,26.0434,45.1124,60.2369,69.3707,80.1668,89.3147,98.0369,100.042,105.68,105.182,103.559,79.5746,84.1088,87.4214,92.5118,91.4249,88.2555,94.9506,98.1309,101.032,101.598
A,Annual,EGY,"Egypt, Arab Rep.",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.86075,3.74243,5.89553,7.44671,9.61664,16.8057,21.7666,35.7084,48.0833,63.2585,79.2199,91.5823,103.905,104.585,97.7313,94.3962,96.2092,99.2884,88.7421,88.6448,87.2317,84.0866,90.6795,92.8262,97.1295
A,Annual,EMU,Euro area,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,50.245645,64.3255,72.73255500000002,80.77828500000001,88.20238,98.21438500000002,108.46574,116.56597,119.90826,119.35721,120.87948000000002,125.33359499999996,128.347025,125.414795,123.79030000000004,124.20785,123.473,123.67571999999998,121.84799999999998,122.1,121.080555,123.59259999999998,125.20054999999998,127.42525,129.28283333333331
A,Annual,ERI,Eritrea,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.769739,1.51953,2.29317,3.07478,3.85719,4.88697,6.29077,8.06871,10.0522,11.542,13.4855,15.2952,16.1936,22.0611,,40.4605,54.7205,53.7583,59.1248,,
A,Annual,ESP,Spain,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,59.1545,71.9003,80.3028,87.5626,89.3326,97.1228,102.236,106.384,107.328,109.472,109.712,111.899,107.756,107.039,108.746,109.391,110.247,112.03,115.009,116.696,116.712,119.0,123.4,127.715,130.261
A,Annual,EST,Estonia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,39.8712,46.9106,63.8667,76.6124,92.1518,106.676,123.151,125.445,121.494,117.685,124.136,136.065,151.197,146.247,144.361,144.803,144.235,144.557,145.543,147.047,144.832,148.74,152.271,150.196,151.132
A,Annual,ETH,Ethiopia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0263412,0.0395753,0.0703129,0.0695139,0.204442,0.52398,1.07393,1.45421,2.28483,4.60381,7.57026,15.1655,21.424,26.0536,30.1536,40.7363,47.9993,36.1095,,36.2199,37.4208,52.8089,56.9643,59.8749,65.0825
A,Annual,EUU,European Union,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,46.31726296296296,60.04087037037037,69.32912222222222,77.72474814814815,85.85961111111111,96.05215555555556,106.75614444444444,116.01314814814816,120.4836740740741,120.21889629629632,121.2636888888889,125.4937,128.4936851851852,126.43814444444445,125.02485185185186,123.83785185185188,122.88907407407406,122.57838518518518,121.10807407407404,121.50977777777778,120.7071888888889,122.9907037037037,125.18514814814814,126.77325925925926,128.06135999999998
A,Annual,FCS,Fragile and conflict affected situations,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,1.4435169194444446,2.0432853361111114,2.556868683333333,3.5992029270270267,5.940908594594594,10.402190999999998,16.79464154054054,22.169653027027028,29.10123280555556,35.87901756756757,41.74353631578948,47.79237432432432,53.88292864864865,59.03569459459459,64.15387297297295,67.48946052631578,66.78261891891893,65.76354736842104,71.1931375,71.25160526315791,74.6288891891892,75.10287105263156,76.02257692307694,77.79458846153845,
A,Annual,FIN,Finland,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,72.034,80.4859,86.8519,91.064,95.4066,100.456,107.667,114.962,128.543,144.226,156.432,165.917,172.147,136.259,139.199,134.974,131.383,129.983,129.629,129.488,128.761,129.036,128.023,127.473,125.861
A,Annual,FJI,Fiji,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,6.54732,9.52606,10.4773,12.6843,16.2621,23.2326,31.9713,59.0364,66.4158,70.5437,76.6592,79.6286,93.8673,101.534,95.4872,105.157,113.656,112.534,110.665,112.581,108.365,108.158,111.749,361.049,574.152
A,Annual,FRA,France,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,48.8409,61.76,63.96,68.6553,72.8138,78.0332,83.2589,88.6688,92.3412,91.7782,91.1186,93.8529,97.1925,98.3479,101.132,102.718,103.817,105.718,107.482,109.601,110.387,113.953,115.951,116.688,
A,Annual,FRO,Faroe Islands,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,37.1658,52.9563,74.1816,80.1847,86.007,86.913,103.174,107.623,113.118,117.538,123.411,121.991,122.106,119.619,120.194,108.833,110.024,112.69,111.283,106.012,112.6,111.094,105.804,,
A,Annual,FSM,"Micronesia, Fed. Sts.",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0,0.0,0.08893,5.22688,11.4201,12.6503,16.8122,24.9691,25.2442,25.4731,25.5886,25.6272,28.9304,29.0351,,20.7007,21.4641,21.1123,,20.8556,19.8348,19.709,19.9886,,
A,Annual,GAB,Gabon,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,9.40754,11.454,20.7629,21.7022,34.4235,50.3377,59.5349,75.1171,80.8873,87.2676,93.6112,133.01,138.488,143.499,148.238,138.244,141.05,123.475,132.465,131.975,131.302,132.309,123.233,122.607,125.337
A,Annual,GBR,United Kingdom,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,73.576,78.0646,82.6795,90.6985,99.1988,108.046,114.786,119.989,120.819,122.357,121.781,121.498,122.465,122.185,120.958,121.212,119.787,119.207,118.184,120.25,117.305,117.887,119.834,122.782,121.643
A,Annual,GEO,Georgia,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,4.49919,7.15803,12.2005,17.4086,20.7256,29.1672,42.6335,65.5238,69.9049,72.392,102.113,114.517,122.384,131.083,142.391,146.396,145.881,145.072,143.858,141.755,134.366,146.566,154.014,155.25,161.202
A,Annual,GHA,Ghana,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.662242,1.20889,1.86583,3.73546,7.75095,12.8046,22.6002,32.1629,47.7132,60.7695,68.4473,81.1104,95.8262,102.338,108.27,121.997,130.481,122.472,133.61,130.705,126.887,124.403,120.803,98.8059,113.648
A,Annual,GIB,Gibraltar,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,20.0585,35.4232,43.7174,56.2354,64.0501,68.5801,74.3394,79.984,85.4898,92.7879,96.0061,102.653,108.495,,115.808,124.849,122.218,119.828,117.763,114.208,97.9681,92.6502,97.6043,,
A,Annual,GIN,Guinea,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.499618,0.651877,1.04648,1.25694,1.7092,2.04416,,20.699,27.7809,34.3963,38.476,45.6102,51.1345,66.4453,75.6869,91.4756,92.0233,94.4641,94.555,98.7621,103.17,100.616,108.885,,
A,Annual,GMB,"Gambia, The",ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.384858,3.68459,6.51173,9.46368,10.7937,14.8454,23.5732,45.3269,64.1491,70.1538,76.7323,70.6308,74.7,87.8808,105.505,122.079,124.274,126.634,132.578,105.205,106.448,108.847,106.782,117.116,126.244
A,Annual,GNB,Guinea-Bissau,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0966784,2.92324,7.15302,11.1163,20.4153,33.6114,36.7108,43.2449,45.5597,63.5329,55.42,63.6542,69.3268,70.1916,76.4394,77.0219,80.8245,95.0629,108.63,125.935,128.111,147.198
A,Annual,GNQ,Equatorial Guinea,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,0.710955,2.00044,4.01024,4.89466,6.87841,10.2283,12.117,14.4781,16.5971,17.6107,33.5796,38.5607,38.7386,37.9421,36.9002,36.6825,38.1684,36.2336,36.576,36.9422,43.3495,46.4348,49.538,,
A,Annual,GRC,Greece,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,55.0181,73.4448,85.5282,81.8448,85.1742,93.4349,99.6707,111.309,124.578,119.689,110.5,109.174,120.926,114.143,111.488,116.133,116.365,120.306,113.418,110.855,106.67,108.644,109.027,110.792,113.598
A,Annual,GRD,Grenada,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,4.00182,5.9396,6.96746,38.8423,39.6193,42.7014,41.9422,46.4894,54.1246,102.849,109.284,107.83,115.196,117.194,102.645,104.439,103.338,98.0414,102.619,100.175,102.079,86.571,95.7592,,
A,Annual,GRL,Greenland,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,26.8889,28.1541,35.2064,52.411,68.5909,81.6155,94.7559,116.938,98.5087,94.5968,101.298,103.357,104.715,106.878,108.237,108.888,,111.145,109.487,109.935,117.614,118.85,118.637,,
A,Annual,GTM,Guatemala,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,7.32485,9.57808,12.8774,16.2446,24.7377,34.4605,53.7031,87.1486,107.273,121.75,124.606,131.686,137.757,141.131,107.844,113.459,112.267,120.638,121.5,122.044,117.476,125.719,115.156,113.709,112.521
A,Annual,GUM,Guam,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,16.9931,20.2072,43.4341,48.9159,59.8254,,,,,,,,,,,,,,,,,,,,
A,Annual,GUY,Guyana,ITU_DH_MOB_SUB_PER_100,Mobile-cellular subscriptions per 100 inhabitants (ITU),SB_10P2_HB,Subscriptions per 100 inhabitants,MEAN,Mean,ITU_DH,ICT Indicators Database,0,Units,A,Normal value,PU,Public,5.20768,9.85249,10.3974,18.0782,22.5147,36.9776,52.7033,71.1853,59.3381,64.9564,74.7938,70.8644,73.3024,74.0026,75.1635,71.5092,76.5713,83.6991,,96.3271,106.009,104.969,112.565,,
